*{1,1} 02.06 *{1,1} [192.168.255.129] *{1,1} FCT-E000-0-racoam *{1,1} 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: *{1,1} resourceUri: *{1,1} changes in *{1,1}
007217 02.06 14:23:41.826 [192.168.255.129] 44 FCT-E000-0-racoam <2019-06-02T06:23:44.475468Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in availabilityStatus
007245 02.06 14:23:41.842 [192.168.255.129] 4c FCT-E000-0-racoam <2019-06-02T06:23:44.475801Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007248 02.06 14:23:41.842 [192.168.255.129] 4f FCT-E000-0-racoam <2019-06-02T06:23:44.475929Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in availabilityStatus
007266 02.06 14:23:41.858 [192.168.255.129] 57 FCT-E000-0-racoam <2019-06-02T06:23:44.476270Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007269 02.06 14:23:41.858 [192.168.255.129] 5a FCT-E000-0-racoam <2019-06-02T06:23:44.476391Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in availabilityStatus
007294 02.06 14:23:41.873 [192.168.255.129] 62 FCT-E000-0-racoam <2019-06-02T06:23:44.476724Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007297 02.06 14:23:41.873 [192.168.255.129] 65 FCT-E000-0-racoam <2019-06-02T06:23:44.476834Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in availabilityStatus
007311 02.06 14:23:41.889 [192.168.255.129] 6d FCT-E000-0-racoam <2019-06-02T06:23:44.477180Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007421 02.06 14:23:41.967 [192.168.255.129] ae FCT-E000-0-racoam <2019-06-02T06:23:44.567991Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in operationalState,proceduralStatus,availabilityStatus
007428 02.06 14:23:41.982 [192.168.255.129] b1 FCT-E000-0-racoam <2019-06-02T06:23:44.568311Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007431 02.06 14:23:41.982 [192.168.255.129] b4 FCT-E000-0-racoam <2019-06-02T06:23:44.568614Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007443 02.06 14:23:41.998 [192.168.255.129] ba FCT-E000-0-racoam <2019-06-02T06:23:44.569244Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007451 02.06 14:23:42.014 [192.168.255.129] c2 FCT-E000-0-racoam <2019-06-02T06:23:44.570130Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
007458 02.06 14:23:42.014 [192.168.255.129] c9 FCT-E000-0-racoam <2019-06-02T06:23:44.625587Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/rap/1, changes in faults
007461 02.06 14:23:42.029 [192.168.255.129] cc FCT-E000-0-racoam <2019-06-02T06:23:44.625877Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: AD, resourceUri: /mz/c/v1/cbts/1/rap/1/faults, changes in element
007474 02.06 14:23:42.045 [192.168.255.129] d8 FCT-E000-0-racoam <2019-06-02T06:23:44.628234Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/3, changes in operationalState
010287 02.06 14:23:44.088 [192.168.255.129] 9b FCT-E000-0-racoam <2019-06-02T06:23:46.827003Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status/ppsSource, changes in satellitesList
010926 02.06 14:23:47.919 [192.168.255.129] a7 FCT-E000-0-racoam <2019-06-02T06:23:50.641278Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
010949 02.06 14:23:47.939 [192.168.255.129] b0 FCT-E000-0-racoam <2019-06-02T06:23:50.676157Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011149 02.06 14:23:49.118 [192.168.255.129] ba FCT-E000-0-racoam <2019-06-02T06:23:51.844295Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status/ppsSource, changes in satellitesList
011152 02.06 14:23:49.118 [192.168.255.129] bd FCT-E000-0-racoam <2019-06-02T06:23:51.844404Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011161 02.06 14:23:49.128 [192.168.255.129] c2 FCT-E000-0-racoam <2019-06-02T06:23:51.849507Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011176 02.06 14:23:49.138 [192.168.255.129] c7 FCT-E000-0-racoam <2019-06-02T06:23:51.849740Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011239 02.06 14:23:49.318 [192.168.255.129] db FCT-E000-0-racoam <2019-06-02T06:23:52.043759Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011252 02.06 14:23:49.328 [192.168.255.129] e0 FCT-E000-0-racoam <2019-06-02T06:23:52.045670Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011265 02.06 14:23:49.338 [192.168.255.129] e8 FCT-E000-0-racoam <2019-06-02T06:23:52.050220Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011314 02.06 14:23:49.538 [192.168.255.129] f6 FCT-E000-0-racoam <2019-06-02T06:23:52.268380Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011327 02.06 14:23:49.561 [192.168.255.129] fb FCT-E000-0-racoam <2019-06-02T06:23:52.282491Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011338 02.06 14:23:49.591 [192.168.255.129] 04 FCT-E000-0-racoam <2019-06-02T06:23:52.316930Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011343 02.06 14:23:49.601 [192.168.255.129] 09 FCT-E000-0-racoam <2019-06-02T06:23:52.317816Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/pm, changes in msg,uri
011616 02.06 14:23:51.312 [192.168.255.129] 1b FCT-E000-0-racoam <2019-06-02T06:23:54.050600Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status, changes in ocxoControlValue
011818 02.06 14:23:52.322 [192.168.255.129] 26 FCT-E000-0-racoam <2019-06-02T06:23:55.051535Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status, changes in ocxoControlValue
012247 02.06 14:23:53.921 [192.168.255.129] 2c FCT-E000-0-racoam <2019-06-02T06:23:56.656556Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status/ppsSource, changes in satellitesList
018122 02.06 14:23:58.996 [192.168.255.129] 7d FCT-E000-0-racoam <2019-06-02T06:24:01.710571Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status/ppsSource, changes in satellitesList
020603 02.06 14:24:00.306 [192.168.255.129] 8a FCT-E000-0-racoam <2019-06-02T06:24:03.032892Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in administrativeState
020606 02.06 14:24:00.306 [192.168.255.129] 8d FCT-E000-0-racoam <2019-06-02T06:24:03.033384Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020617 02.06 14:24:00.306 [192.168.255.129] 90 FCT-E000-0-racoam <2019-06-02T06:24:03.033525Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020727 02.06 14:24:00.368 [192.168.255.129] aa FCT-E000-0-racoam <2019-06-02T06:24:03.088538Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in administrativeState
020731 02.06 14:24:00.368 [192.168.255.129] ae FCT-E000-0-racoam <2019-06-02T06:24:03.088712Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in proceduralStatus
020783 02.06 14:24:00.370 [192.168.255.129] b2 FCT-E000-0-racoam <2019-06-02T06:24:03.088879Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in proceduralStatus
020786 02.06 14:24:00.370 [192.168.255.129] b5 FCT-E000-0-racoam <2019-06-02T06:24:03.089010Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020816 02.06 14:24:00.378 [192.168.255.129] b8 FCT-E000-0-racoam <2019-06-02T06:24:03.089147Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020858 02.06 14:24:00.390 [192.168.255.129] be FCT-E000-0-racoam <2019-06-02T06:24:03.089401Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in operationalState
020861 02.06 14:24:00.390 [192.168.255.129] c1 FCT-E000-0-racoam <2019-06-02T06:24:03.089531Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020864 02.06 14:24:00.390 [192.168.255.129] c4 FCT-E000-0-racoam <2019-06-02T06:24:03.089648Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
020906 02.06 14:24:00.400 [192.168.255.129] cb FCT-E000-0-racoam <2019-06-02T06:24:03.089944Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in operationalState
020944 02.06 14:24:00.410 [192.168.255.129] ce FCT-E000-0-racoam <2019-06-02T06:24:03.090338Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in cellActions
020948 02.06 14:24:00.410 [192.168.255.129] d2 FCT-E000-0-racoam <2019-06-02T06:24:03.090868Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in cellActions
020989 02.06 14:24:00.420 [192.168.255.129] d5 FCT-E000-0-racoam <2019-06-02T06:24:03.091062Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/2, changes in cellActions
020993 02.06 14:24:00.420 [192.168.255.129] d9 FCT-E000-0-racoam <2019-06-02T06:24:03.091421Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/2, changes in cellActions
020996 02.06 14:24:00.420 [192.168.255.129] dc FCT-E000-0-racoam <2019-06-02T06:24:03.091724Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/3, changes in cellActions
021034 02.06 14:24:00.425 [192.168.255.129] e0 FCT-E000-0-racoam <2019-06-02T06:24:03.092457Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/3, changes in cellActions
021075 02.06 14:24:00.441 [192.168.255.129] e7 FCT-E000-0-racoam <2019-06-02T06:24:03.169191Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in operationalState
021107 02.06 14:24:00.441 [192.168.255.129] ea FCT-E000-0-racoam <2019-06-02T06:24:03.169332Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
021110 02.06 14:24:00.441 [192.168.255.129] ed FCT-E000-0-racoam <2019-06-02T06:24:03.169466Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
021125 02.06 14:24:00.456 [192.168.255.129] f5 FCT-E000-0-racoam <2019-06-02T06:24:03.169835Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
021167 02.06 14:24:00.472 [192.168.255.129] fc FCT-E000-0-racoam <2019-06-02T06:24:03.204175Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in operationalState
021913 02.06 14:24:04.023 [192.168.255.129] d1 FCT-E000-0-racoam <2019-06-02T06:24:06.744616Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/4/changeIndications, changes in active,state,indStatus
021916 02.06 14:24:04.023 [192.168.255.129] d4 FCT-E000-0-racoam <2019-06-02T06:24:06.747108Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/1/changeIndications, changes in active,state,indStatus
021933 02.06 14:24:04.033 [192.168.255.129] da FCT-E000-0-racoam <2019-06-02T06:24:06.751585Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/2/changeIndications, changes in active,state,indStatus
021943 02.06 14:24:04.043 [192.168.255.129] dd FCT-E000-0-racoam <2019-06-02T06:24:06.751698Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/3/changeIndications, changes in active,state,indStatus
021946 02.06 14:24:04.043 [192.168.255.129] e0 FCT-E000-0-racoam <2019-06-02T06:24:06.753398Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/4, changes in availabilityStatus
021955 02.06 14:24:04.053 [192.168.255.129] e4 FCT-E000-0-racoam <2019-06-02T06:24:06.753558Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1/axcResAvailabilityStatus, changes in /mz/p/v1/pbts/1/fsm/1/axcresblock/4
021959 02.06 14:24:04.053 [192.168.255.129] e8 FCT-E000-0-racoam <2019-06-02T06:24:06.755093Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/4, changes in operationalState
021970 02.06 14:24:04.064 [192.168.255.129] eb FCT-E000-0-racoam <2019-06-02T06:24:06.755222Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in availabilityStatus
021986 02.06 14:24:04.074 [192.168.255.129] f3 FCT-E000-0-racoam <2019-06-02T06:24:06.757540Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
021989 02.06 14:24:04.074 [192.168.255.129] f6 FCT-E000-0-racoam <2019-06-02T06:24:06.762157Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/1, changes in availabilityStatus
022001 02.06 14:24:04.084 [192.168.255.129] fa FCT-E000-0-racoam <2019-06-02T06:24:06.762310Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1/axcResAvailabilityStatus, changes in /mz/p/v1/pbts/1/fsm/1/axcresblock/1
022005 02.06 14:24:04.084 [192.168.255.129] fe FCT-E000-0-racoam <2019-06-02T06:24:06.765347Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/1, changes in operationalState
022016 02.06 14:24:04.094 [192.168.255.129] 02 FCT-E000-0-racoam <2019-06-02T06:24:06.765545Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/2, changes in availabilityStatus
022020 02.06 14:24:04.094 [192.168.255.129] 06 FCT-E000-0-racoam <2019-06-02T06:24:06.765697Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1/axcResAvailabilityStatus, changes in /mz/p/v1/pbts/1/fsm/1/axcresblock/2
022032 02.06 14:24:04.104 [192.168.255.129] 0a FCT-E000-0-racoam <2019-06-02T06:24:06.765843Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/2, changes in operationalState
022035 02.06 14:24:04.104 [192.168.255.129] 0d FCT-E000-0-racoam <2019-06-02T06:24:06.765955Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/3, changes in availabilityStatus
022043 02.06 14:24:04.114 [192.168.255.129] 11 FCT-E000-0-racoam <2019-06-02T06:24:06.766101Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1/axcResAvailabilityStatus, changes in /mz/p/v1/pbts/1/fsm/1/axcresblock/3
022047 02.06 14:24:04.124 [192.168.255.129] 15 FCT-E000-0-racoam <2019-06-02T06:24:06.766249Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/axcresblock/3, changes in operationalState
022050 02.06 14:24:04.124 [192.168.255.129] 18 FCT-E000-0-racoam <2019-06-02T06:24:06.766358Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/localCellDu/1, changes in availabilityStatus
022054 02.06 14:24:04.134 [192.168.255.129] 1c FCT-E000-0-racoam <2019-06-02T06:24:06.766498Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in availabilityStatus
022063 02.06 14:24:04.144 [192.168.255.129] 25 FCT-E000-0-racoam <2019-06-02T06:24:06.766832Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
022070 02.06 14:24:04.154 [192.168.255.129] 2c FCT-E000-0-racoam <2019-06-02T06:24:06.769148Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in availabilityStatus
022078 02.06 14:24:04.164 [192.168.255.129] 34 FCT-E000-0-racoam <2019-06-02T06:24:06.769455Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
022081 02.06 14:24:04.164 [192.168.255.129] 37 FCT-E000-0-racoam <2019-06-02T06:24:06.769567Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in availabilityStatus
022089 02.06 14:24:04.174 [192.168.255.129] 3f FCT-E000-0-racoam <2019-06-02T06:24:06.769861Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
022092 02.06 14:24:04.184 [192.168.255.129] 42 FCT-E000-0-racoam <2019-06-02T06:24:06.770085Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/c/v1/cbts/1/localCell/1, changes in availabilityStatus
022106 02.06 14:24:04.207 [192.168.255.129] 4b FCT-E000-0-racoam <2019-06-02T06:24:06.770425Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/r/v1/current/upload, changes in rUri,values
022290 02.06 14:24:04.424 [192.168.255.129] e4 FCT-E000-0-racoam <2019-06-02T06:24:06.937960Z> 62 DBG/RACOAM/EVENTS forwarding to client siteoam, channel other: changeType: U, resourceUri: /mz/p/v1/pbts/1/fsm/1/application/sync/status/ppsSource, changes in satellitesList
